date,eta_z_H,eta_p_H,eta_x_H,eta_g_H,eta_z_F,eta_p_F,eta_x_F,eta_g_F,eta_r,init_values,steady_state
2016,0.000330976573742794,-0.000238647422189908,-2.70421595397266e-06,7.86981178241365e-06,-0.00148188646920656,-0.000308395345513926,4.24169840049351e-07,-1.43636027414228e-05,-0.00729860377531006,2.91292598825384e-06,-0.00900241734956234
2016.25,-0.000340011083481028,-0.000317226302823862,-2.71140989630346e-06,-3.4379310828734e-05,-0.00155349084332567,-0.000318900409406471,-1.825655325825e-06,-1.44018137909628e-05,0.00631344541536145,4.2899815742934e-07,0.00373092758464003
2016.5,-0.00147877120735463,-0.000493652538326105,-2.56312025996775e-06,-7.52605810207203e-05,-0.00160081842141355,-0.00032998139618673,-4.0180647603062e-06,-1.36141646300787e-05,0.0024686164103609,-1.79163063306282e-06,-0.00153185471422425
2016.75,3.28823048447627e-05,-0.000286607070666144,-2.88297848317761e-06,-7.55131813405434e-06,-0.0016279015999548,-0.000344623313421329,-3.83075025717886e-07,-1.53131104724085e-05,-0.00236579574481683,-3.77286127212217e-06,-0.00462194876740182
2017,0.000127855642347443,-0.000264859338459406,-2.85221684133012e-06,2.95231547278313e-07,-0.00169233592776917,-0.000357481018720845,3.13887867005403e-08,-1.51497181950565e-05,-0.00116772563878335,-5.53658082532316e-06,-0.00337775817691305
2017.25,-0.0010590588976394,-0.000388899759942192,-2.4447223841301e-06,-4.54681255293949e-05,-0.00175852006336161,-0.000369410755355134,-2.45492783529219e-06,-1.29852873203868e-05,0.00542681192631111,-7.10282243063763e-06,0.00178046656451293
2017.5,-0.00161737828905192,-0.000443940250529607,-1.93607614076834e-06,-5.98760942971831e-05,-0.00177085372689562,-0.000380989524421779,-3.224831010473e-06,-1.02835827598348e-05,0.00283113484870651,-8.4899135347925e-06,-0.00146583743993547
2017.75,0.0010912005024563,-8.69826246679339e-05,-2.32867928842195e-06,5.35588287623757e-05,-0.00176869947887478,-0.000392467950849957,2.93961346237827e-06,-1.23689175644182e-05,-0.00274736880161257,-9.71461316882395e-06,-0.00387223212134585
2018,0.00119295779069433,-6.43297670490581e-05,-2.80300419271901e-06,5.18354614492097e-05,-0.00186586604559005,-0.000400004716249666,2.88225766980709e-06,-1.48883223056251e-05,-0.000427977285973657,-1.07922389456199e-05,-0.00153898587049304
2018.25,-0.000323518450213705,-0.000235362736358134,-2.52968054124778e-06,-1.44050373784713e-05,-0.00199701088869606,-0.00040587245007624,-7.07426446818028e-07,-1.34365475892602e-05,0.00972011408906369,-1.17367844414563e-05,0.00671553408732229
2018.5,-0.00132450945418405,-0.000347088174442383,-2.47494235079336e-06,-4.72453279258361e-05,-0.00207823459033026,-0.000411408303390187,-2.51122536762583e-06,-1.31458024580082e-05,0.00552609049609936,-1.25610275985419e-05,0.00128691164805167
2018.75,0.00064448435605917,-6.55754529731285e-05,-2.81871239401467e-06,4.11524260756612e-05,-0.00211641242319973,-0.00041680787005184,2.22648899633067e-06,-1.49717573444806e-05,-0.00416398782336382,-1.32766307588484e-05,-0.0061059873989547
2019,0.000756503873123528,-4.66865380813594e-05,-2.98703977988319e-06,5.32913790478635e-05,-0.0021931080971148,-0.00041748537376855,2.8655776967756e-06,-1.58658381953703e-05,-0.0054063279273176,-1.38942329095601e-05,-0.00728369421729896
2019.25,-0.000364563445384034,-0.000163264554595382,-2.8678866745995e-06,-1.79395289423514e-07,-0.00227452084084817,-0.000416184642447715,-1.80811423417567e-08,-1.52329494398744e-05,0.00896226310177864,-1.44235346918407e-05,0.00571100777126526
2019.5,-0.000706831848718874,-0.0002585588762492,-3.06261927769091e-06,-1.21318514553746e-05,-0.00231116994303014,-0.000413766407678363,-6.00122626044453e-07,-1.6267283161447e-05,0.00236095308871848,-1.48733766927767e-05,-0.00137630924017142
2019.75,0.000620739570431172,-3.83503640255935e-05,-3.41268567547165e-06,3.37121427872655e-05,-0.00235884726759248,-0.000414412070110184,1.85412605434026e-06,-1.81266815070032e-05,-0.0034561032360488,-1.52518115115984e-05,-0.00564819827719835
2020,0.000638597017007153,7.13893455147492e-06,-3.95655294361992e-06,-2.91452011611879e-05,-0.00242069179150539,-0.000410897378392327,-1.38270119349274e-06,-2.1015464620744e-05,-0.00422220016302599,-1.55661700602071e-05,-0.00647911947134433
2020.25,5.45619234469676e-05,-3.04725524940259e-05,-6.0977992167792e-06,-0.000196252067353705,-0.00245086739651216,-0.000403302117882964,-1.0014811851264e-05,-3.23888206554311e-05,0.00146437542638367,-1.58231225304067e-05,-0.0016262813386661
2020.5,0.000618934031782331,-0.000141499335366084,-5.70856075302627e-06,6.76302894830286e-05,-0.00243635819936097,-0.000392035759653117,3.49159760938505e-06,-3.03213575680929e-05,-0.00230875707745764,-1.60287344311335e-05,-0.00464065310571532
